region,year,month,temp_max_C,temp_avg_daily_max_C,temp_min_daily_max_C,temp_max_daily_avg_C,temp_avg_C,temp_min_daily_avg_C,temp_max_daily_min_C,temp_avg_daily_min_C,temp_min_C,dew_pt_max_C,dew_pt_avg_C,dew_pt_min_C,precipitation_max_mm,precipitation_avg_mm,precipitation_min_mm,precipitation_sum_mm,snow_depth_max_mm,snow_depth_avg_mm,snow_depth_min_mm,snow_depth_sum_mm,wind_max_kmh,wind_avg_kmh,wind_min_kmh,gust_max_kmh,gust_avg_kmh,gust_min_kmh,sea_level_preassure_max_mb,sea_level_preassure_avg_mb,sea_level_preassure_min_mb
andaman-and-nicobar-islands,2017,november,29.0,28.97,28.0,29.0,28.8,28.0,28.0,28.0,28.0,25.0,23.77,23.0,12.4,2.42,0.0,72.5,0.0,0.0,0.0,0.0,23.0,16.07,7.0,32.0,22.63,10.0,12.4,2.42,0.0
andaman-and-nicobar-islands,2017,december,29.0,28.55,27.0,29.0,28.0,27.0,28.0,27.39,26.0,25.0,22.87,20.0,24.1,2.56,0.0,79.4,0.0,0.0,0.0,0.0,31.0,20.42,10.0,49.0,28.61,14.0,24.1,2.56,0.0
andaman-and-nicobar-islands,2018,january,28.0,27.84,27.0,28.0,27.52,27.0,28.0,26.74,26.0,24.0,22.48,20.0,11.3,2.0,0.0,62.1,0.0,0.0,0.0,0.0,22.0,16.23,10.0,30.0,22.35,13.0,11.3,2.0,0.0
andaman-and-nicobar-islands,2018,february,29.0,28.18,27.0,29.0,27.68,27.0,28.0,26.86,26.0,24.0,21.64,19.0,3.0,0.33,0.0,9.2,0.0,0.0,0.0,0.0,21.0,15.46,10.0,30.0,21.46,14.0,3.0,0.33,0.0
andaman-and-nicobar-islands,2018,march,30.0,29.26,29.0,29.0,28.68,28.0,28.0,27.52,27.0,24.0,21.42,19.0,4.4,0.55,0.0,17.2,0.0,0.0,0.0,0.0,14.0,9.52,4.0,20.0,13.45,6.0,4.4,0.55,0.0
andaman-and-nicobar-islands,2018,april,30.0,29.87,29.0,30.0,29.57,28.0,29.0,28.7,27.0,25.0,23.33,21.0,11.0,1.58,0.0,47.5,0.0,0.0,0.0,0.0,21.0,9.13,3.0,30.0,12.73,4.0,11.0,1.58,0.0
andaman-and-nicobar-islands,2018,may,31.0,30.42,29.0,31.0,30.0,29.0,30.0,29.39,28.0,26.0,23.81,23.0,24.2,5.1,0.0,158.1,0.0,0.0,0.0,0.0,34.0,10.97,3.0,49.0,15.9,4.0,24.2,5.1,0.0
andaman-and-nicobar-islands,2018,june,30.0,28.9,28.0,29.0,28.53,28.0,29.0,28.23,28.0,26.0,25.1,24.0,17.2,7.04,0.9,211.3,0.0,0.0,0.0,0.0,38.0,28.33,13.0,59.0,41.57,20.0,17.2,7.04,0.9
andaman-and-nicobar-islands,2018,july,29.0,28.97,28.0,29.0,28.68,28.0,29.0,28.16,28.0,26.0,25.16,24.0,15.3,4.7,0.0,145.7,0.0,0.0,0.0,0.0,40.0,30.39,20.0,60.0,44.35,29.0,15.3,4.7,0.0
andaman-and-nicobar-islands,2018,august,29.0,28.58,28.0,29.0,28.39,28.0,28.0,27.94,27.0,26.0,24.77,24.0,20.7,7.01,0.2,217.2,0.0,0.0,0.0,0.0,41.0,32.16,21.0,59.0,46.87,30.0,20.7,7.01,0.2
andaman-and-nicobar-islands,2018,september,30.0,28.73,28.0,29.0,28.47,28.0,28.0,27.8,27.0,25.0,23.87,23.0,17.5,4.5,0.1,134.9,0.0,0.0,0.0,0.0,42.0,19.27,4.0,64.0,27.6,5.0,17.5,4.5,0.1
andaman-and-nicobar-islands,2018,october,30.0,29.26,28.0,30.0,28.87,28.0,29.0,28.16,27.0,25.0,23.61,22.0,16.4,4.32,0.0,133.9,0.0,0.0,0.0,0.0,30.0,12.26,3.0,46.0,17.84,4.0,16.4,4.32,0.0
andaman-and-nicobar-islands,2018,november,30.0,29.07,28.0,29.0,28.77,28.0,29.0,27.93,27.0,25.0,23.63,22.0,22.1,3.9,0.0,116.9,0.0,0.0,0.0,0.0,29.0,17.27,4.0,44.0,24.43,6.0,22.1,3.9,0.0
andaman-and-nicobar-islands,2018,december,30.0,28.68,27.0,29.0,28.32,27.0,29.0,27.42,23.0,25.0,23.32,19.0,16.9,4.71,0.0,145.9,0.0,0.0,0.0,0.0,37.0,19.1,9.0,52.0,27.39,15.0,16.9,4.71,0.0
andaman-and-nicobar-islands,2019,january,30.0,28.77,27.0,28.0,27.58,27.0,27.0,25.71,22.0,24.0,22.1,20.0,21.4,4.35,0.0,134.7,0.0,0.0,0.0,0.0,32.0,18.26,8.0,52.0,26.42,12.0,21.4,4.35,0.0
andaman-and-nicobar-islands,2019,february,31.0,30.07,29.0,29.0,28.29,28.0,27.0,25.71,22.0,24.0,21.75,20.0,3.5,0.26,0.0,7.2,0.0,0.0,0.0,0.0,18.0,13.29,5.0,25.0,18.5,7.0,3.5,0.26,0.0
andaman-and-nicobar-islands,2019,march,33.0,31.52,30.0,31.0,29.32,28.0,27.0,26.1,25.0,23.0,21.13,19.0,9.7,0.53,0.0,16.4,0.0,0.0,0.0,0.0,14.0,9.06,4.0,19.0,12.61,6.0,9.7,0.53,0.0
andaman-and-nicobar-islands,2019,april,34.0,32.7,29.0,32.0,30.83,28.0,29.0,27.6,24.0,25.0,22.67,21.0,68.8,4.36,0.0,130.7,0.0,0.0,0.0,0.0,19.0,8.53,4.0,34.0,11.8,5.0,68.8,4.36,0.0
andaman-and-nicobar-islands,2019,may,32.0,30.71,29.0,31.0,29.68,28.0,29.0,27.03,23.0,26.0,24.81,24.0,42.5,12.74,0.5,395.0,0.0,0.0,0.0,0.0,23.0,16.48,11.0,32.0,24.65,15.0,42.5,12.74,0.5
andaman-and-nicobar-islands,2019,june,32.0,29.73,28.0,30.0,28.97,27.0,29.0,26.43,21.0,25.0,24.73,24.0,87.8,19.07,0.9,572.1,0.0,0.0,0.0,0.0,36.0,24.37,10.0,62.0,38.87,15.0,87.8,19.07,0.9
andaman-and-nicobar-islands,2019,july,30.0,29.35,28.0,29.0,28.74,27.0,28.0,26.45,23.0,25.0,24.45,24.0,34.1,10.43,0.4,323.2,0.0,0.0,0.0,0.0,32.0,24.45,13.0,47.0,35.97,22.0,34.1,10.43,0.4
andaman-and-nicobar-islands,2019,august,29.0,28.52,27.0,29.0,27.65,26.0,28.0,25.19,21.0,25.0,24.06,24.0,65.6,18.59,1.4,576.3,0.0,0.0,0.0,0.0,41.0,29.71,19.0,68.0,46.61,28.0,65.6,18.59,1.4
andaman-and-nicobar-islands,2019,september,29.0,27.73,26.0,28.0,27.1,25.0,27.0,24.27,19.0,24.0,23.7,23.0,140.0,26.06,0.0,781.8,0.0,0.0,0.0,0.0,35.0,21.17,7.0,61.0,34.03,11.0,140.0,26.06,0.0
andaman-and-nicobar-islands,2019,october,30.0,29.42,29.0,29.0,28.55,28.0,28.0,26.87,23.0,24.0,23.19,21.0,24.7,5.73,0.0,177.6,0.0,0.0,0.0,0.0,20.0,10.29,5.0,28.0,14.97,6.0,24.7,5.73,0.0
andaman-and-nicobar-islands,2019,november,30.0,28.9,28.0,29.0,28.07,27.0,28.0,26.53,22.0,24.0,22.97,21.0,42.0,4.58,0.0,137.4,0.0,0.0,0.0,0.0,27.0,16.0,4.0,39.0,23.17,5.0,42.0,4.58,0.0
andaman-and-nicobar-islands,2019,december,29.0,27.81,27.0,28.0,26.81,26.0,27.0,25.16,21.0,24.0,21.71,18.0,8.0,0.95,0.0,29.6,0.0,0.0,0.0,0.0,30.0,20.0,10.0,40.0,27.87,13.0,8.0,0.95,0.0
andaman-and-nicobar-islands,2020,january,29.0,27.77,26.0,28.0,26.65,25.0,27.0,24.29,20.0,23.0,21.19,16.0,2.6,0.11,0.0,3.5,0.0,0.0,0.0,0.0,22.0,17.74,12.0,31.0,24.68,17.0,2.6,0.11,0.0
andaman-and-nicobar-islands,2020,february,29.0,28.17,27.0,28.0,26.9,26.0,26.0,24.21,22.0,23.0,20.76,18.0,1.7,0.07,0.0,1.9,0.0,0.0,0.0,0.0,23.0,17.52,8.0,31.0,24.31,12.0,1.7,0.07,0.0
andaman-and-nicobar-islands,2020,march,31.0,29.81,27.0,29.0,28.0,26.0,26.0,24.61,24.0,23.0,21.1,19.0,1.6,0.15,0.0,4.6,0.0,0.0,0.0,0.0,16.0,10.71,5.0,23.0,14.81,6.0,1.6,0.15,0.0
andaman-and-nicobar-islands,2020,april,32.0,31.13,30.0,30.0,29.6,29.0,29.0,26.63,25.0,25.0,22.63,20.0,11.1,1.0,0.0,29.9,0.0,0.0,0.0,0.0,14.0,9.43,5.0,20.0,12.7,6.0,11.1,1.0,0.0
andaman-and-nicobar-islands,2020,may,31.0,30.03,28.0,30.0,29.26,27.0,29.0,26.1,20.0,26.0,24.48,23.0,74.4,13.84,0.2,428.9,0.0,0.0,0.0,0.0,36.0,16.65,5.0,58.0,25.0,7.0,74.4,13.84,0.2
andaman-and-nicobar-islands,2020,june,31.0,29.57,27.0,30.0,28.57,26.0,28.0,25.5,21.0,25.0,24.23,24.0,50.4,12.29,0.2,368.6,0.0,0.0,0.0,0.0,30.0,20.63,12.0,53.0,31.0,17.0,50.4,12.29,0.2
andaman-and-nicobar-islands,2020,july,30.0,28.97,27.0,29.0,28.32,27.0,28.0,26.13,22.0,25.0,23.84,23.0,57.9,15.62,0.0,484.1,0.0,0.0,0.0,0.0,27.0,17.55,4.0,52.0,27.52,6.0,57.9,15.62,0.0
andaman-and-nicobar-islands,2020,august,31.0,29.26,28.0,30.0,28.39,27.0,28.0,26.16,22.0,25.0,24.19,23.0,53.4,14.89,0.0,461.7,0.0,0.0,0.0,0.0,43.0,22.74,11.0,74.0,35.03,17.0,53.4,14.89,0.0
andaman-and-nicobar-islands,2020,september,30.0,29.0,26.0,29.0,28.2,26.0,28.0,24.97,21.0,25.0,23.87,23.0,89.1,21.94,3.0,658.3,0.0,0.0,0.0,0.0,43.0,18.63,6.0,75.0,30.33,9.0,89.1,21.94,3.0
andaman-and-nicobar-islands,2020,october,30.0,28.48,27.0,29.0,27.65,26.0,27.0,24.61,20.0,24.0,23.68,23.0,55.9,14.25,0.3,441.7,0.0,0.0,0.0,0.0,29.0,17.65,6.0,53.0,27.65,9.0,55.9,14.25,0.3
andaman-and-nicobar-islands,2020,november,29.0,28.7,28.0,28.0,27.93,27.0,27.0,25.97,21.0,24.0,23.4,23.0,51.8,7.76,0.0,232.7,0.0,0.0,0.0,0.0,29.0,18.2,9.0,47.0,27.0,12.0,51.8,7.76,0.0
andaman-and-nicobar-islands,2020,december,29.0,28.0,27.0,28.0,27.1,26.0,27.0,25.0,21.0,24.0,22.29,19.0,29.2,3.21,0.0,99.5,0.0,0.0,0.0,0.0,28.0,17.97,11.0,40.0,25.9,16.0,29.2,3.21,0.0
andhra-pradesh,2010,january,31.0,28.65,25.0,28.0,25.23,23.0,22.0,19.39,17.0,23.0,20.03,18.0,5.5,0.8,0.0,24.7,0.0,0.0,0.0,0.0,11.0,8.1,6.0,17.0,12.55,9.0,5.5,0.8,0.0
andhra-pradesh,2010,february,37.0,32.64,30.0,32.0,28.11,26.0,26.0,19.89,17.0,21.0,19.57,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.96,7.0,20.0,14.96,11.0,0.0,0.0,0.0
andhra-pradesh,2010,march,40.0,38.26,36.0,35.0,33.19,31.0,29.0,23.13,20.0,23.0,19.65,15.0,1.0,0.05,0.0,1.4,0.0,0.0,0.0,0.0,15.0,12.26,9.0,21.0,17.61,14.0,1.0,0.05,0.0
andhra-pradesh,2010,april,44.0,40.97,39.0,39.0,36.2,35.0,31.0,27.47,25.0,23.0,21.8,19.0,0.2,0.01,0.0,0.2,0.0,0.0,0.0,0.0,17.0,14.1,10.0,22.0,18.73,13.0,0.2,0.01,0.0
andhra-pradesh,2010,may,46.0,41.68,29.0,42.0,37.26,27.0,34.0,29.45,26.0,25.0,20.81,14.0,12.7,0.89,0.0,27.5,0.0,0.0,0.0,0.0,17.0,13.48,8.0,28.0,18.58,11.0,12.7,0.89,0.0
andhra-pradesh,2010,june,45.0,38.17,32.0,40.0,34.97,30.0,34.0,29.47,27.0,25.0,21.03,17.0,8.4,1.04,0.0,31.1,0.0,0.0,0.0,0.0,16.0,10.77,4.0,22.0,14.87,6.0,8.4,1.04,0.0
andhra-pradesh,2010,july,37.0,33.26,28.0,34.0,30.61,27.0,30.0,26.23,25.0,24.0,22.48,21.0,38.0,2.82,0.0,87.4,0.0,0.0,0.0,0.0,16.0,11.19,8.0,26.0,16.42,12.0,38.0,2.82,0.0
andhra-pradesh,2010,august,38.0,34.81,28.0,35.0,31.77,27.0,28.0,26.42,25.0,25.0,23.19,20.0,12.7,2.82,0.0,87.4,0.0,0.0,0.0,0.0,15.0,8.87,4.0,20.0,13.06,6.0,12.7,2.82,0.0
andhra-pradesh,2010,september,36.0,33.2,28.0,32.0,30.3,27.0,26.0,24.97,24.0,25.0,23.77,22.0,8.4,1.53,0.0,46.0,0.0,0.0,0.0,0.0,13.0,8.37,4.0,20.0,13.0,7.0,8.4,1.53,0.0
andhra-pradesh,2010,october,35.0,32.32,24.0,31.0,29.03,24.0,25.0,23.71,21.0,25.0,22.61,17.0,12.9,2.35,0.0,72.9,0.0,0.0,0.0,0.0,14.0,7.52,4.0,22.0,12.19,6.0,12.9,2.35,0.0
andhra-pradesh,2010,november,32.0,29.67,26.0,28.0,26.8,24.0,24.0,21.9,20.0,25.0,23.2,20.0,15.4,3.16,0.0,94.8,0.0,0.0,0.0,0.0,17.0,7.93,5.0,28.0,12.63,7.0,15.4,3.16,0.0
andhra-pradesh,2010,december,31.0,27.87,20.0,27.0,24.19,19.0,22.0,18.39,13.0,22.0,19.23,14.0,23.1,1.36,0.0,42.1,0.0,0.0,0.0,0.0,16.0,8.45,4.0,26.0,13.55,8.0,23.1,1.36,0.0
andhra-pradesh,2011,january,32.0,29.9,28.0,27.0,25.16,23.0,21.0,16.94,13.0,21.0,18.35,9.0,0.2,0.01,0.0,0.3,0.0,0.0,0.0,0.0,12.0,8.13,5.0,19.0,13.03,8.0,0.2,0.01,0.0
andhra-pradesh,2011,february,35.0,32.54,31.0,30.0,27.75,26.0,23.0,18.82,16.0,22.0,19.29,16.0,5.4,0.42,0.0,11.8,0.0,0.0,0.0,0.0,14.0,9.57,7.0,20.0,14.86,10.0,5.4,0.42,0.0
andhra-pradesh,2011,march,41.0,36.97,34.0,34.0,31.35,29.0,23.0,21.55,18.0,22.0,20.06,15.0,0.3,0.03,0.0,1.0,0.0,0.0,0.0,0.0,13.0,10.19,6.0,20.0,14.71,10.0,0.3,0.03,0.0
andhra-pradesh,2011,april,41.0,37.93,34.0,36.0,32.93,31.0,28.0,24.93,22.0,25.0,22.5,21.0,2.8,0.4,0.0,12.0,0.0,0.0,0.0,0.0,15.0,11.4,9.0,20.0,15.37,12.0,2.8,0.4,0.0
andhra-pradesh,2011,may,45.0,42.45,39.0,40.0,38.16,35.0,33.0,29.61,26.0,24.0,20.55,16.0,5.2,0.56,0.0,17.5,0.0,0.0,0.0,0.0,15.0,10.84,7.0,19.0,14.23,9.0,5.2,0.56,0.0
andhra-pradesh,2011,june,42.0,37.2,33.0,39.0,34.47,30.0,32.0,29.2,27.0,22.0,20.33,18.0,5.1,0.72,0.0,21.5,0.0,0.0,0.0,0.0,19.0,14.83,9.0,27.0,19.6,11.0,5.1,0.72,0.0
andhra-pradesh,2011,july,39.0,34.52,28.0,36.0,32.26,27.0,30.0,27.58,26.0,24.0,22.0,19.0,20.5,3.5,0.0,108.5,0.0,0.0,0.0,0.0,16.0,11.77,6.0,22.0,16.48,8.0,20.5,3.5,0.0
andhra-pradesh,2011,august,37.0,33.23,27.0,34.0,30.87,26.0,29.0,26.87,24.0,25.0,22.74,20.0,18.8,3.44,0.0,106.6,0.0,0.0,0.0,0.0,17.0,10.71,5.0,23.0,15.23,8.0,18.8,3.44,0.0
andhra-pradesh,2011,september,35.0,32.97,27.0,32.0,30.23,26.0,27.0,25.43,23.0,24.0,22.6,20.0,5.8,1.06,0.0,31.8,0.0,0.0,0.0,0.0,13.0,9.43,5.0,20.0,14.73,8.0,5.8,1.06,0.0
andhra-pradesh,2011,october,35.0,32.1,27.0,31.0,28.97,26.0,25.0,23.23,20.0,25.0,22.9,18.0,8.8,2.06,0.0,63.8,0.0,0.0,0.0,0.0,11.0,6.65,3.0,18.0,11.06,6.0,8.8,2.06,0.0
andhra-pradesh,2011,november,31.0,30.3,29.0,27.0,26.2,25.0,23.0,19.47,16.0,23.0,21.1,18.0,3.3,0.35,0.0,10.6,0.0,0.0,0.0,0.0,17.0,8.0,2.0,27.0,12.83,4.0,3.3,0.35,0.0
andhra-pradesh,2011,december,31.0,29.71,27.0,28.0,25.61,23.0,22.0,18.61,15.0,22.0,19.29,13.0,3.3,0.2,0.0,6.2,0.0,0.0,0.0,0.0,16.0,8.23,3.0,24.0,13.13,5.0,3.3,0.2,0.0
andhra-pradesh,2012,january,31.0,28.94,26.0,27.0,24.77,21.0,22.0,17.71,12.0,22.0,18.65,10.0,5.1,0.45,0.0,13.8,0.0,0.0,0.0,0.0,14.0,9.16,5.0,21.0,14.06,8.0,5.1,0.45,0.0
andhra-pradesh,2012,february,37.0,32.55,30.0,31.0,27.62,26.0,21.0,18.24,16.0,21.0,18.34,13.0,0.4,0.02,0.0,0.6,0.0,0.0,0.0,0.0,12.0,8.79,6.0,20.0,13.62,9.0,0.4,0.02,0.0
andhra-pradesh,2012,march,39.0,36.55,34.0,33.0,31.45,30.0,25.0,22.81,21.0,23.0,21.23,19.0,1.5,0.08,0.0,2.4,0.0,0.0,0.0,0.0,14.0,10.39,6.0,19.0,14.48,9.0,1.5,0.08,0.0
andhra-pradesh,2012,april,41.0,38.13,35.0,36.0,33.6,32.0,29.0,26.23,24.0,24.0,22.1,20.0,5.8,0.24,0.0,7.1,0.0,0.0,0.0,0.0,16.0,13.0,7.0,22.0,16.9,10.0,5.8,0.24,0.0
andhra-pradesh,2012,may,47.0,43.52,39.0,43.0,39.32,35.0,36.0,30.87,28.0,25.0,19.39,11.0,5.5,0.49,0.0,15.2,0.0,0.0,0.0,0.0,17.0,10.61,7.0,24.0,13.94,8.0,5.5,0.49,0.0
andhra-pradesh,2012,june,46.0,38.5,31.0,42.0,35.63,30.0,35.0,30.3,27.0,23.0,19.63,11.0,13.3,1.41,0.0,42.3,0.0,0.0,0.0,0.0,24.0,14.83,9.0,32.0,19.97,12.0,13.3,1.41,0.0
andhra-pradesh,2012,july,39.0,35.06,31.0,36.0,32.65,29.0,31.0,28.06,26.0,23.0,21.32,20.0,9.5,0.94,0.0,29.0,0.0,0.0,0.0,0.0,19.0,13.74,7.0,26.0,18.23,10.0,9.5,0.94,0.0
andhra-pradesh,2012,august,38.0,34.39,27.0,35.0,31.94,27.0,29.0,27.19,25.0,23.0,21.77,20.0,8.9,1.71,0.0,53.0,0.0,0.0,0.0,0.0,19.0,12.55,5.0,27.0,17.52,6.0,8.9,1.71,0.0
andhra-pradesh,2012,september,37.0,34.5,28.0,33.0,31.37,27.0,28.0,25.93,24.0,24.0,22.3,20.0,7.5,1.33,0.0,39.8,0.0,0.0,0.0,0.0,14.0,8.7,3.0,21.0,13.0,5.0,7.5,1.33,0.0
andhra-pradesh,2012,october,36.0,32.68,28.0,31.0,28.87,26.0,25.0,22.52,21.0,25.0,21.35,17.0,20.8,1.87,0.0,58.0,0.0,0.0,0.0,0.0,18.0,8.26,4.0,29.0,13.26,6.0,20.8,1.87,0.0
andhra-pradesh,2012,november,33.0,30.53,27.0,29.0,26.33,23.0,24.0,19.73,15.0,24.0,19.77,13.0,19.2,1.83,0.0,55.0,0.0,0.0,0.0,0.0,17.0,7.83,4.0,27.0,12.77,7.0,19.2,1.83,0.0
andhra-pradesh,2012,december,32.0,30.16,26.0,27.0,26.1,25.0,22.0,19.13,17.0,21.0,19.39,16.0,0.5,0.02,0.0,0.7,0.0,0.0,0.0,0.0,13.0,9.0,6.0,19.0,13.94,9.0,0.5,0.02,0.0
andhra-pradesh,2013,january,32.0,30.58,29.0,28.0,26.23,25.0,21.0,18.48,15.0,21.0,19.35,14.0,1.8,0.14,0.0,4.2,0.0,0.0,0.0,0.0,12.0,8.97,4.0,17.0,13.68,7.0,1.8,0.14,0.0
andhra-pradesh,2013,february,35.0,32.75,30.0,30.0,28.04,26.0,23.0,19.82,17.0,22.0,19.21,15.0,6.1,0.36,0.0,10.1,0.0,0.0,0.0,0.0,14.0,10.0,7.0,22.0,14.61,11.0,6.1,0.36,0.0
andhra-pradesh,2013,march,39.0,36.48,34.0,33.0,31.13,29.0,25.0,22.23,18.0,23.0,19.65,17.0,0.7,0.03,0.0,0.8,0.0,0.0,0.0,0.0,15.0,12.23,6.0,21.0,17.0,9.0,0.7,0.03,0.0
andhra-pradesh,2013,april,44.0,38.77,35.0,38.0,33.9,32.0,29.0,26.47,24.0,24.0,22.07,20.0,4.3,0.38,0.0,11.3,0.0,0.0,0.0,0.0,18.0,13.57,11.0,24.0,17.53,14.0,4.3,0.38,0.0
andhra-pradesh,2013,may,48.0,42.68,38.0,44.0,38.19,34.0,36.0,30.52,27.0,24.0,21.06,13.0,3.1,0.18,0.0,5.7,0.0,0.0,0.0,0.0,18.0,13.32,8.0,24.0,17.13,10.0,3.1,0.18,0.0
andhra-pradesh,2013,june,41.0,37.1,32.0,37.0,34.53,30.0,31.0,29.37,27.0,23.0,20.8,19.0,10.4,1.12,0.0,33.6,0.0,0.0,0.0,0.0,21.0,14.33,8.0,27.0,18.9,10.0,10.4,1.12,0.0
andhra-pradesh,2013,july,37.0,32.87,27.0,35.0,30.81,26.0,29.0,26.97,25.0,23.0,21.45,20.0,15.7,1.6,0.0,49.5,0.0,0.0,0.0,0.0,20.0,15.16,11.0,28.0,21.19,14.0,15.7,1.6,0.0
andhra-pradesh,2013,august,37.0,34.03,27.0,34.0,31.58,27.0,29.0,26.65,25.0,24.0,21.81,19.0,14.8,1.99,0.0,61.8,0.0,0.0,0.0,0.0,20.0,11.71,5.0,27.0,16.48,7.0,14.8,1.99,0.0
andhra-pradesh,2013,september,37.0,33.8,32.0,34.0,30.8,28.0,28.0,25.7,25.0,25.0,23.23,21.0,15.5,2.33,0.0,69.9,0.0,0.0,0.0,0.0,12.0,8.23,5.0,19.0,12.33,7.0,15.5,2.33,0.0
andhra-pradesh,2013,october,34.0,31.55,26.0,31.0,28.65,25.0,26.0,23.77,21.0,25.0,23.42,22.0,17.5,2.96,0.0,91.9,0.0,0.0,0.0,0.0,18.0,7.94,4.0,27.0,12.61,7.0,17.5,2.96,0.0
andhra-pradesh,2013,november,31.0,29.4,24.0,28.0,25.63,22.0,23.0,19.73,16.0,23.0,19.5,14.0,23.0,1.36,0.0,40.7,0.0,0.0,0.0,0.0,18.0,8.57,4.0,31.0,13.9,6.0,23.0,1.36,0.0
andhra-pradesh,2013,december,31.0,28.81,27.0,27.0,24.71,23.0,22.0,17.68,15.0,23.0,17.35,11.0,1.6,0.12,0.0,3.7,0.0,0.0,0.0,0.0,17.0,9.23,5.0,29.0,14.48,8.0,1.6,0.12,0.0
andhra-pradesh,2014,january,30.0,29.58,28.0,26.0,25.61,24.0,20.0,18.39,17.0,20.0,19.13,18.0,0.5,0.12,0.0,3.8,0.0,0.0,0.0,0.0,13.0,9.48,7.0,19.0,14.45,11.0,0.5,0.12,0.0
andhra-pradesh,2014,february,34.0,31.86,30.0,28.0,27.21,26.0,21.0,19.32,17.0,21.0,18.82,16.0,2.2,0.16,0.0,4.4,0.0,0.0,0.0,0.0,16.0,11.0,5.0,23.0,16.04,7.0,2.2,0.16,0.0
andhra-pradesh,2014,march,41.0,35.84,31.0,35.0,30.87,27.0,25.0,22.23,21.0,21.0,18.9,15.0,2.1,0.17,0.0,5.3,0.0,0.0,0.0,0.0,15.0,10.97,7.0,20.0,15.29,9.0,2.1,0.17,0.0
andhra-pradesh,2014,april,41.0,39.27,34.0,36.0,34.03,31.0,27.0,25.47,23.0,23.0,20.93,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.6,6.0,19.0,15.1,8.0,0.0,0.0,0.0
andhra-pradesh,2014,may,45.0,41.03,34.0,42.0,36.97,32.0,33.0,29.29,27.0,24.0,21.16,15.0,16.6,0.63,0.0,19.4,0.0,0.0,0.0,0.0,15.0,10.65,5.0,20.0,13.61,7.0,16.6,0.63,0.0
andhra-pradesh,2014,june,45.0,40.53,34.0,41.0,37.4,32.0,34.0,31.33,28.0,25.0,20.13,18.0,3.6,0.81,0.0,24.3,0.0,0.0,0.0,0.0,18.0,13.27,5.0,24.0,17.37,6.0,3.6,0.81,0.0
andhra-pradesh,2014,july,41.0,35.39,28.0,38.0,33.29,27.0,32.0,28.61,26.0,23.0,20.52,17.0,8.0,0.92,0.0,28.6,0.0,0.0,0.0,0.0,22.0,15.65,9.0,30.0,21.13,12.0,8.0,0.92,0.0
andhra-pradesh,2014,august,39.0,35.42,26.0,35.0,32.81,25.0,30.0,27.74,24.0,24.0,21.71,19.0,15.9,1.65,0.0,51.0,0.0,0.0,0.0,0.0,17.0,11.45,4.0,23.0,15.48,5.0,15.9,1.65,0.0
andhra-pradesh,2014,september,37.0,34.2,29.0,33.0,31.07,27.0,27.0,25.83,24.0,24.0,22.43,21.0,8.6,1.19,0.0,35.8,0.0,0.0,0.0,0.0,15.0,10.17,5.0,23.0,15.1,8.0,8.6,1.19,0.0
andhra-pradesh,2014,october,36.0,33.16,29.0,32.0,29.55,25.0,26.0,23.06,19.0,24.0,21.32,15.0,7.8,0.94,0.0,29.2,0.0,0.0,0.0,0.0,20.0,8.39,4.0,34.0,13.13,6.0,7.8,0.94,0.0
andhra-pradesh,2014,november,34.0,31.07,27.0,28.0,26.8,25.0,23.0,19.67,16.0,23.0,18.9,13.0,4.7,0.5,0.0,15.0,0.0,0.0,0.0,0.0,13.0,7.5,5.0,19.0,12.07,8.0,4.7,0.5,0.0
andhra-pradesh,2014,december,32.0,29.97,28.0,28.0,25.68,23.0,22.0,18.55,15.0,21.0,17.9,13.0,0.4,0.05,0.0,1.6,0.0,0.0,0.0,0.0,12.0,8.06,2.0,18.0,12.81,4.0,0.4,0.05,0.0
andhra-pradesh,2015,january,32.0,30.48,28.0,28.0,25.52,23.0,22.0,16.94,13.0,22.0,16.97,8.0,1.1,0.07,0.0,2.2,0.0,0.0,0.0,0.0,11.0,7.35,4.0,16.0,11.23,7.0,1.1,0.07,0.0
andhra-pradesh,2015,february,36.0,33.32,30.0,30.0,27.86,26.0,21.0,18.0,15.0,20.0,17.57,14.0,0.2,0.01,0.0,0.3,0.0,0.0,0.0,0.0,13.0,8.93,6.0,19.0,13.11,9.0,0.2,0.01,0.0
andhra-pradesh,2015,march,39.0,35.35,27.0,34.0,31.06,26.0,25.0,22.94,21.0,22.0,20.45,18.0,4.0,0.45,0.0,14.0,0.0,0.0,0.0,0.0,13.0,10.13,6.0,19.0,14.16,9.0,4.0,0.45,0.0
andhra-pradesh,2015,april,43.0,38.67,35.0,37.0,33.97,32.0,29.0,26.23,24.0,23.0,21.6,20.0,10.2,0.56,0.0,16.7,0.0,0.0,0.0,0.0,17.0,12.5,5.0,21.0,16.37,8.0,10.2,0.56,0.0
andhra-pradesh,2015,may,47.0,42.0,37.0,43.0,37.68,34.0,36.0,30.19,27.0,24.0,20.35,13.0,9.0,0.52,0.0,16.2,0.0,0.0,0.0,0.0,21.0,13.42,8.0,29.0,17.74,11.0,9.0,0.52,0.0
